Item,Location,Min Quantity,Max Quantity,no of unit per box,threshould
10331004665,Jeddah,1.00 ,1.00 ,1,50
10331004666,Jeddah,1.00 ,1.00 ,1,50
10331004667,Jeddah,1.00 ,1.00 ,1,50
10331004668,Jeddah,1.00 ,1.00 ,1,50
10331004669,Jeddah,1.00 ,1.00 ,1,50
10331004670,Jeddah,1.00 ,1.00 ,1,50
10331004671,Jeddah,1.00 ,1.00 ,1,50
10331004672,Jeddah,1.00 ,1.00 ,1,50
10331004673,Jeddah,1.00 ,1.00 ,1,50
10331004674,Jeddah,1.00 ,1.00 ,1,50
10331004675,Jeddah,1.00 ,1.00 ,1,50
10331004676,Jeddah,1.00 ,1.00 ,1,50
10331004677,Jeddah,1.00 ,1.00 ,1,50
10331004678,Jeddah,1.00 ,1.00 ,1,50
10331004679,Jeddah,1.00 ,1.00 ,1,50
10331004680,Jeddah,1.00 ,1.00 ,1,50
10331004681,Jeddah,1.00 ,1.00 ,1,50
10331004682,Jeddah,1.00 ,1.00 ,1,50
10331004683,Jeddah,1.00 ,1.00 ,1,50
10331004684,Jeddah,1.00 ,1.00 ,1,50
10331004685,Jeddah,1.00 ,1.00 ,1,50
10331004686,Jeddah,1.00 ,1.00 ,1,50
10331004687,Jeddah,1.00 ,1.00 ,1,50
10331004688,Jeddah,1.00 ,1.00 ,1,50
10331004689,Jeddah,1.00 ,1.00 ,1,50
10331004690,Jeddah,1.00 ,1.00 ,1,50
10331004692,Jeddah,1.00 ,1.00 ,1,50
10331004693,Jeddah,1.00 ,1.00 ,1,50
10331004694,Jeddah,1.00 ,1.00 ,1,50
10331004695,Jeddah,1.00 ,1.00 ,1,50
10331004696,Jeddah,1.00 ,1.00 ,1,50
10331004697,Jeddah,1.00 ,1.00 ,1,50
10331004698,Jeddah,1.00 ,1.00 ,1,50
10331004699,Jeddah,1.00 ,1.00 ,1,50
10331004700,Jeddah,1.00 ,1.00 ,1,50
10331004701,Jeddah,1.00 ,1.00 ,1,50
10331004702,Jeddah,1.00 ,1.00 ,1,50
10331004703,Jeddah,1.00 ,1.00 ,1,50
10331004704,Jeddah,1.00 ,1.00 ,1,50
10331004706,Jeddah,1.00 ,1.00 ,1,50
10331004707,Jeddah,1.00 ,1.00 ,1,50
10331004709,Jeddah,1.00 ,1.00 ,1,50
10331004710,Jeddah,1.00 ,1.00 ,1,50
10331004711,Jeddah,1.00 ,1.00 ,1,50
10331004712,Jeddah,1.00 ,1.00 ,1,50
10331004719,Jeddah,1.00 ,1.00 ,1,50
10331004722,Jeddah,1.00 ,1.00 ,1,50
10331004723,Jeddah,1.00 ,1.00 ,1,50
10331004724,Jeddah,1.00 ,1.00 ,1,50
10331004727,Jeddah,1.00 ,1.00 ,1,50
10331004729,Jeddah,1.00 ,1.00 ,1,50
10331004730,Jeddah,1.00 ,1.00 ,1,50
10331004731,Jeddah,1.00 ,1.00 ,1,50
10331004732,Jeddah,2.00 ,2.00 ,1,50
10331004733,Jeddah,1.00 ,1.00 ,1,50
10331004735,Jeddah,1.00 ,1.00 ,1,50
10331004753,Jeddah,1.00 ,1.00 ,1,50
10331004754,Jeddah,1.00 ,1.00 ,1,50
10331004755,Jeddah,1.00 ,1.00 ,1,50
10331004756,Jeddah,1.00 ,1.00 ,1,50
10331004757,Jeddah,1.00 ,1.00 ,1,50
10331004758,Jeddah,1.00 ,1.00 ,1,50
10331004759,Jeddah,1.00 ,1.00 ,1,50
10331004761,Jeddah,1.00 ,1.00 ,1,50
10331004763,Jeddah,1.00 ,1.00 ,1,50
10331004771,Jeddah,1.00 ,1.00 ,1,50
10331004773,Jeddah,1.00 ,1.00 ,1,50
10331004776,Jeddah,1.00 ,1.00 ,1,50
10331004778,Jeddah,1.00 ,1.00 ,1,50
10331004785,Jeddah,1.00 ,1.00 ,1,50
10331004791,Jeddah,1.00 ,1.00 ,1,50
10331004792,Jeddah,1.00 ,1.00 ,1,50
10331004793,Jeddah,1.00 ,1.00 ,1,50
10331004794,Jeddah,1.00 ,1.00 ,1,50
10331004795,Jeddah,1.00 ,1.00 ,1,50
10331004796,Jeddah,1.00 ,1.00 ,1,50
10331004797,Jeddah,1.00 ,1.00 ,1,50
10331004798,Jeddah,1.00 ,1.00 ,1,50
10331004806,Jeddah,1.00 ,1.00 ,1,50
10331004807,Jeddah,1.00 ,1.00 ,1,50
10331004820,Jeddah,1.00 ,1.00 ,1,50
10331004821,Jeddah,1.00 ,1.00 ,1,50
10331004826,Jeddah,1.00 ,1.00 ,1,50
10331004827,Jeddah,1.00 ,1.00 ,1,50
10331004828,Jeddah,1.00 ,1.00 ,1,50
10331004829,Jeddah,1.00 ,1.00 ,1,50
10331004831,Jeddah,1.00 ,1.00 ,1,50
10331004833,Jeddah,1.00 ,1.00 ,1,50
10331004834,Jeddah,1.00 ,1.00 ,1,50
10331004836,Jeddah,1.00 ,1.00 ,1,50
10331004837,Jeddah,1.00 ,1.00 ,1,50
10331004838,Jeddah,1.00 ,1.00 ,1,50
10331004839,Jeddah,1.00 ,1.00 ,1,50
10331004840,Jeddah,1.00 ,1.00 ,1,50
10331004841,Jeddah,1.00 ,1.00 ,1,50
10331004842,Jeddah,1.00 ,1.00 ,1,50
10331004843,Jeddah,1.00 ,1.00 ,1,50
10331004844,Jeddah,1.00 ,1.00 ,1,50
10331004846,Jeddah,1.00 ,1.00 ,1,50
10331004847,Jeddah,1.00 ,1.00 ,1,50
10331004849,Jeddah,1.00 ,1.00 ,1,50
10331004851,Jeddah,1.00 ,1.00 ,1,50
10331004852,Jeddah,1.00 ,1.00 ,1,50
10331004853,Jeddah,1.00 ,1.00 ,1,50
10331004854,Jeddah,1.00 ,1.00 ,1,50
10331004856,Jeddah,1.00 ,1.00 ,1,50
10331004857,Jeddah,1.00 ,1.00 ,1,50
10331004858,Jeddah,1.00 ,1.00 ,1,50
10331004861,Jeddah,1.00 ,1.00 ,1,50
10331004862,Jeddah,1.00 ,1.00 ,1,50
10331004863,Jeddah,1.00 ,1.00 ,1,50
10331004864,Jeddah,1.00 ,1.00 ,1,50
10331004865,Jeddah,1.00 ,1.00 ,1,50
10331004866,Jeddah,1.00 ,1.00 ,1,50
10331004867,Jeddah,1.00 ,1.00 ,1,50
10331004868,Jeddah,1.00 ,1.00 ,1,50
10331004869,Jeddah,1.00 ,1.00 ,1,50
10331004871,Jeddah,1.00 ,1.00 ,1,50
10331004872,Jeddah,1.00 ,1.00 ,1,50
10331004873,Jeddah,1.00 ,1.00 ,1,50
10331004874,Jeddah,1.00 ,1.00 ,1,50
10331004875,Jeddah,1.00 ,1.00 ,1,50
10331004876,Jeddah,1.00 ,1.00 ,1,50
10331004877,Jeddah,1.00 ,1.00 ,1,50
10331004879,Jeddah,1.00 ,1.00 ,1,50
10331004881,Jeddah,1.00 ,1.00 ,1,50
10331004882,Jeddah,1.00 ,1.00 ,1,50
10331004885,Jeddah,1.00 ,1.00 ,1,50
10331004889,Jeddah,1.00 ,1.00 ,1,50
10331004890,Riyadh,1.00 ,1.00 ,1,50
10331004893,Riyadh,1.00 ,1.00 ,1,50
10331004895,Riyadh,1.00 ,1.00 ,1,50
10331004897,Riyadh,1.00 ,2.00 ,1,50
10331004899,Riyadh,1.00 ,1.00 ,1,50
10331004900,Riyadh,1.00 ,1.00 ,1,50
10331004901,Riyadh,1.00 ,1.00 ,1,50
10331004904,Riyadh,1.00 ,2.00 ,1,50
10331004907,Riyadh,1.00 ,2.00 ,1,50
10331004910,Riyadh,1.00 ,1.00 ,1,50
10331004911,Jeddah,1.00 ,1.00 ,1,50
10331004912,Riyadh,1.00 ,1.00 ,1,50
10331004913,Riyadh,1.00 ,1.00 ,1,50
10331004914,Riyadh,1.00 ,1.00 ,1,50
10331004917,Riyadh,1.00 ,1.00 ,1,50
10331004919,Riyadh,1.00 ,2.00 ,1,50
10331004920,Jeddah,1.00 ,1.00 ,1,50
10331004921,Riyadh,1.00 ,1.00 ,1,50
10331004922,Jeddah,1.00 ,1.00 ,1,50
10331004924,Riyadh,1.00 ,2.00 ,1,50
10331004925,Jeddah,1.00 ,1.00 ,1,50
10331004925,Riyadh,1.00 ,1.00 ,1,50
10331004926,Riyadh,1.00 ,1.00 ,1,50
10331004927,Riyadh,1.00 ,1.00 ,1,50
10331004928,Riyadh,1.00 ,1.00 ,1,50
10331004929,Riyadh,1.00 ,1.00 ,1,50
10331004930,Riyadh,1.00 ,1.00 ,1,50
10331004931,Riyadh,1.00 ,1.00 ,1,50
10331004933,Riyadh,3.00 ,3.00 ,1,50
10331004934,Riyadh,1.00 ,2.00 ,1,50
10331004935,Jeddah,1.00 ,1.00 ,1,50
10331004935,Riyadh,1.00 ,1.00 ,1,50
10331004937,Riyadh,1.00 ,1.00 ,1,50
10331004941,Jeddah,1.00 ,1.00 ,1,50
10331004941,Riyadh,1.00 ,1.00 ,1,50
10331004943,Jeddah,1.00 ,1.00 ,1,50
10331004944,Riyadh,1.00 ,2.00 ,1,50
10331004945,Riyadh,1.00 ,1.00 ,1,50
10331004946,Riyadh,1.00 ,2.00 ,1,50
10331004948,Riyadh,1.00 ,1.00 ,1,50
10331004949,Riyadh,1.00 ,1.00 ,1,50
10331004952,Riyadh,1.00 ,1.00 ,1,50
10331004955,Riyadh,1.00 ,1.00 ,1,50
10331004957,Riyadh,1.00 ,2.00 ,1,50
10331004958,Riyadh,1.00 ,2.00 ,1,50
10331004959,Riyadh,1.00 ,1.00 ,1,50
10331004961,Riyadh,1.00 ,2.00 ,1,50
10331004964,Riyadh,1.00 ,2.00 ,1,50
10331004965,Riyadh,1.00 ,1.00 ,1,50
10331004966,Jeddah,1.00 ,1.00 ,1,50
10331004967,Jeddah,1.00 ,1.00 ,1,50
10331004969,Jeddah,1.00 ,1.00 ,1,50
10331004970,Jeddah,1.00 ,2.00 ,1,50
10331004971,Jeddah,1.00 ,1.00 ,1,50
10331004973,Jeddah,1.00 ,1.00 ,1,50
10331004975,Jeddah,1.00 ,1.00 ,1,50
10331004976,Jeddah,1.00 ,1.00 ,1,50
10331004978,Jeddah,1.00 ,1.00 ,1,50
10331004979,Jeddah,1.00 ,1.00 ,1,50
10331004980,Jeddah,1.00 ,1.00 ,1,50
10331004984,Jeddah,1.00 ,1.00 ,1,50
10331004988,Jeddah,1.00 ,1.00 ,1,50
10331004989,Jeddah,1.00 ,1.00 ,1,50
10331004990,Jeddah,1.00 ,1.00 ,1,50
10331004994,Jeddah,1.00 ,1.00 ,1,50
10331004998,Jeddah,1.00 ,1.00 ,1,50
10331004999,Jeddah,1.00 ,1.00 ,1,50
10331005004,Jeddah,1.00 ,1.00 ,1,50
10331005005,Jeddah,1.00 ,1.00 ,1,50
10331005008,Jeddah,1.00 ,1.00 ,1,50
10331005009,Jeddah,1.00 ,1.00 ,1,50
10331005010,Jeddah,1.00 ,1.00 ,1,50
10331005011,Jeddah,1.00 ,1.00 ,1,50
10331005012,Jeddah,1.00 ,1.00 ,1,50
10331005013,Jeddah,1.00 ,1.00 ,1,50
10331005015,Jeddah,1.00 ,1.00 ,1,50
10331005016,Jeddah,1.00 ,1.00 ,1,50
10331005017,Jeddah,1.00 ,1.00 ,1,50
10331005019,Jeddah,1.00 ,1.00 ,1,50
10331005020,Jeddah,1.00 ,1.00 ,1,50
10331005021,Jeddah,1.00 ,1.00 ,1,50
10331005212,Jeddah,1.00 ,2.00 ,1,50
10331005213,Jeddah,3.00 ,3.00 ,1,50
10331005215,Jeddah,3.00 ,3.00 ,1,50
10331005216,Jeddah,3.00 ,3.00 ,1,50
10331005219,Jeddah,2.00 ,3.00 ,1,50
10331005221,Jeddah,3.00 ,3.00 ,1,50
10331005223,Jeddah,3.00 ,3.00 ,1,50
10331005224,Jeddah,3.00 ,3.00 ,1,50
10331005225,Jeddah,3.00 ,3.00 ,1,50
10331005226,Jeddah,3.00 ,3.00 ,1,50
10331005227,Jeddah,3.00 ,3.00 ,1,50
10331005231,Jeddah,3.00 ,3.00 ,1,50
10331005232,Jeddah,3.00 ,3.00 ,1,50
10331005233,Jeddah,3.00 ,3.00 ,1,50
10331005234,Jeddah,2.00 ,3.00 ,1,50
10331005235,Jeddah,3.00 ,3.00 ,1,50
10331005244,Jeddah,3.00 ,3.00 ,1,50
10331005250,Jeddah,3.00 ,3.00 ,1,50
10331005251,Jeddah,3.00 ,3.00 ,1,50
10331005252,Jeddah,3.00 ,3.00 ,1,50
10331005254,Jeddah,3.00 ,3.00 ,1,50
10331005256,Jeddah,3.00 ,3.00 ,1,50
10331005263,Jeddah,3.00 ,3.00 ,1,50
10331005265,Jeddah,3.00 ,3.00 ,1,50
10331005267,Jeddah,2.00 ,3.00 ,1,50
10331005277,Jeddah,2.00 ,3.00 ,1,50
10331005284,Jeddah,1.00 ,1.00 ,1,50
10331005285,Jeddah,2.00 ,3.00 ,1,50
10331005296,Jeddah,2.00 ,3.00 ,1,50
10331005319,Jeddah,2.00 ,3.00 ,1,50
10331005320,Jeddah,2.00 ,3.00 ,1,50
10331005330,Jeddah,37.00 ,48.00 ,1,50
10331005330,Riyadh,11.00 ,14.00 ,1,50
10331005331,Jeddah,59.00 ,74.00 ,1,50
10331005331,Riyadh,11.00 ,14.00 ,1,50
10331005332,Jeddah,37.00 ,48.00 ,1,50
10331005332,Riyadh,12.00 ,15.00 ,1,50
10331005333,Riyadh,10.00 ,12.00 ,1,50
10331005334,Riyadh,11.00 ,13.00 ,1,50
10331005335,Jeddah,33.00 ,43.00 ,1,50
10331005335,Riyadh,28.00 ,34.00 ,1,50
10331005336,Jeddah,5.00 ,6.00 ,1,50
10331005337,Jeddah,5.00 ,6.00 ,1,50
10331005338,Jeddah,107.00 ,133.00 ,1,50
10331005340,Jeddah,6.00 ,8.00 ,1,50
10331005341,Jeddah,6.00 ,8.00 ,1,50
10331005342,Jeddah,5.00 ,7.00 ,1,50
10331005344,Jeddah,4.00 ,5.00 ,1,50
10331005347,Jeddah,60.00 ,60.00 ,1,50
10331005349,Jeddah,2.00 ,3.00 ,1,50
10331005351,Jeddah,2.00 ,3.00 ,1,50
10331005351,Riyadh,14.00 ,17.00 ,1,50
10331005352,Jeddah,7.00 ,9.00 ,1,50
10331005352,Riyadh,23.00 ,29.00 ,1,50
10331005355,Riyadh,8.00 ,9.00 ,1,50
10331005356,Riyadh,6.00 ,7.00 ,1,50
10331005357,Jeddah,2.00 ,3.00 ,1,50
10331005357,Riyadh,2.00 ,2.00 ,1,50
10331005358,Jeddah,2.00 ,3.00 ,1,50
10331005358,Riyadh,2.00 ,2.00 ,1,50
10331005359,Jeddah,2.00 ,3.00 ,1,50
10331005359,Riyadh,2.00 ,2.00 ,1,50
10331005360,Jeddah,2.00 ,3.00 ,1,50
10331005360,Riyadh,1.00 ,2.00 ,1,50
10331005361,Jeddah,2.00 ,3.00 ,1,50
10331005361,Riyadh,23.00 ,29.00 ,1,50
10331005362,Jeddah,2.00 ,3.00 ,1,50
10331005362,Riyadh,27.00 ,33.00 ,1,50
10331005363,Jeddah,2.00 ,3.00 ,1,50
10331005363,Riyadh,2.00 ,2.00 ,1,50
10331005364,Jeddah,2.00 ,3.00 ,1,50
10331005364,Riyadh,2.00 ,3.00 ,1,50
10331005365,Jeddah,3.00 ,3.00 ,1,50
10331005365,Riyadh,23.00 ,29.00 ,1,50
10331005366,Jeddah,3.00 ,3.00 ,1,50
10331005366,Riyadh,23.00 ,29.00 ,1,50
10331005367,Jeddah,3.00 ,3.00 ,1,50
10331005367,Riyadh,23.00 ,29.00 ,1,50
10331005368,Riyadh,2.00 ,2.00 ,1,50
10331005369,Riyadh,1.00 ,2.00 ,1,50
10331005370,Riyadh,13.00 ,15.00 ,1,50
10331005372,Riyadh,2.00 ,2.00 ,1,50
10331005373,Riyadh,3.00 ,4.00 ,1,50
10331005374,Riyadh,11.00 ,14.00 ,1,50
10331005375,Riyadh,2.00 ,3.00 ,1,50
10331005376,Jeddah,3.00 ,4.00 ,1,50
10331005377,Jeddah,2.00 ,3.00 ,1,50
10331005377,Riyadh,24.00 ,30.00 ,1,50
10331005379,Jeddah,2.00 ,3.00 ,1,50
10331005379,Riyadh,3.00 ,3.00 ,1,50
10331005381,Jeddah,2.00 ,3.00 ,1,50
10331005381,Riyadh,3.00 ,4.00 ,1,50
10331005382,Jeddah,3.00 ,4.00 ,1,50
10331005382,Riyadh,24.00 ,29.00 ,1,50
10331005383,Jeddah,2.00 ,3.00 ,1,50
10331005383,Riyadh,3.00 ,4.00 ,1,50
10331005384,Jeddah,2.00 ,3.00 ,1,50
10331005384,Riyadh,4.00 ,5.00 ,1,50
10331005385,Jeddah,2.00 ,3.00 ,1,50
10331005385,Riyadh,24.00 ,29.00 ,1,50
10331005386,Jeddah,2.00 ,3.00 ,1,50
10331005386,Riyadh,24.00 ,29.00 ,1,50
10331005387,Jeddah,2.00 ,3.00 ,1,50
10331005388,Jeddah,44.00 ,58.00 ,1,50
10331005389,Jeddah,30.00 ,41.00 ,1,50
10331005391,Jeddah,22.00 ,29.00 ,1,50
10331005392,Jeddah,58.00 ,88.00 ,1,50
10331005393,Jeddah,2.00 ,3.00 ,1,50
10331005394,Jeddah,9.00 ,12.00 ,1,50
10331005395,Riyadh,7.00 ,8.00 ,1,50
10331005397,Riyadh,4.00 ,5.00 ,1,50
10331005398,Jeddah,2.00 ,2.00 ,1,50
10331005398,Riyadh,24.00 ,30.00 ,1,50
10331005399,Jeddah,8.00 ,10.00 ,1,50
10331005399,Riyadh,27.00 ,33.00 ,1,50
10331005400,Riyadh,46.00 ,55.00 ,1,50
10331005401,Riyadh,90.00 ,114.00 ,1,50
10331005402,Riyadh,38.00 ,46.00 ,1,50
10331005403,Riyadh,47.00 ,56.00 ,1,50
10331005404,Riyadh,22.00 ,28.00 ,1,50
10331005405,Riyadh,7.00 ,8.00 ,1,50
10331005406,Riyadh,21.00 ,26.00 ,1,50
10331005407,Riyadh,10.00 ,13.00 ,1,50
10331005408,Riyadh,2.00 ,2.00 ,1,50
10331005409,Jeddah,2.00 ,3.00 ,1,50
10331005410,Riyadh,3.00 ,4.00 ,1,50
10331005411,Riyadh,166.00 ,201.00 ,1,50
10331005412,Riyadh,11.00 ,13.00 ,1,50
10331005413,Jeddah,14.00 ,18.00 ,1,50
10331005413,Riyadh,48.00 ,57.00 ,1,50
10331005414,Riyadh,31.00 ,37.00 ,1,50
10331005415,Riyadh,17.00 ,21.00 ,1,50
10331005416,Riyadh,25.00 ,31.00 ,1,50
10331005418,Riyadh,29.00 ,36.00 ,1,50
10331005419,Riyadh,14.00 ,18.00 ,1,50
10331005420,Riyadh,23.00 ,28.00 ,1,50
10331005421,Riyadh,29.00 ,35.00 ,1,50
10331005423,Riyadh,11.00 ,13.00 ,1,50
10331005424,Riyadh,67.00 ,81.00 ,1,50
10331005426,Riyadh,69.00 ,85.00 ,1,50
10331005427,Riyadh,11.00 ,13.00 ,1,50
10331005428,Riyadh,51.00 ,64.00 ,1,50
10331005429,Jeddah,2.00 ,2.00 ,1,50
10331005429,Riyadh,147.00 ,178.00 ,1,50
10331005430,Riyadh,"1,240.00 ","1,555.00 ",1,50
10331005431,Jeddah,9.00 ,12.00 ,1,50
10331005432,Riyadh,123.00 ,153.00 ,1,50
10331005433,Riyadh,114.00 ,139.00 ,1,50
10331005434,Riyadh,24.00 ,29.00 ,1,50
10331005436,Riyadh,19.00 ,23.00 ,1,50
10331005437,Riyadh,66.00 ,82.00 ,1,50
10331005441,Riyadh,113.00 ,136.00 ,1,50
10331005443,Riyadh,25.00 ,31.00 ,1,50
10331005447,Jeddah,1.00 ,2.00 ,1,50
10331005448,Jeddah,1.00 ,2.00 ,1,50
10331005448,Riyadh,49.00 ,61.00 ,1,50
10331005449,Riyadh,73.00 ,91.00 ,1,50
10331005450,Jeddah,2.00 ,3.00 ,1,50
10331005450,Riyadh,367.00 ,457.00 ,1,50
10331005451,Riyadh,38.00 ,46.00 ,1,50
10331005455,Riyadh,40.00 ,48.00 ,1,50
10331005458,Riyadh,42.00 ,52.00 ,1,50
10331005459,Riyadh,41.00 ,51.00 ,1,50
10331005467,Jeddah,1.00 ,1.00 ,1,50
10331005468,Jeddah,1.00 ,1.00 ,1,50
10331005469,Jeddah,1.00 ,1.00 ,1,50
10331005470,Jeddah,1.00 ,1.00 ,1,50
10331005471,Jeddah,1.00 ,1.00 ,1,50
10331005472,Jeddah,1.00 ,1.00 ,1,50
10331005473,Jeddah,1.00 ,1.00 ,1,50
10331005655,Riyadh,21.00 ,25.00 ,1,50
10331005656,Riyadh,4.00 ,4.00 ,1,50
10331005657,Riyadh,13.00 ,16.00 ,1,50
10331005658,Riyadh,15.00 ,19.00 ,1,50
10331005659,Riyadh,34.00 ,40.00 ,1,50
10331005665,Jeddah,5.00 ,6.00 ,1,50
10331005671,Jeddah,16.00 ,21.00 ,1,50
10331005675,Jeddah,2.00 ,3.00 ,1,50
10331005677,Jeddah,2.00 ,2.00 ,1,50
10331005679,Jeddah,2.00 ,3.00 ,1,50
10331005680,Jeddah,2.00 ,2.00 ,1,50
10331005681,Jeddah,2.00 ,2.00 ,1,50
10331005682,Jeddah,2.00 ,2.00 ,1,50
10331005684,Jeddah,2.00 ,2.00 ,1,50
10331005686,Jeddah,2.00 ,2.00 ,1,50
10331005687,Jeddah,2.00 ,3.00 ,1,50
10331005688,Jeddah,6.00 ,8.00 ,1,50
10331005689,Jeddah,2.00 ,2.00 ,1,50
10331005690,Jeddah,3.00 ,4.00 ,1,50
10331005693,Jeddah,3.00 ,4.00 ,1,50
10331005695,Jeddah,1.00 ,1.00 ,1,50
10331005696,Jeddah,1.00 ,1.00 ,1,50
10331005697,Jeddah,1.00 ,1.00 ,1,50
10331005704,Jeddah,1.00 ,1.00 ,1,50
10331005705,Jeddah,1.00 ,1.00 ,1,50
10331005707,Jeddah,1.00 ,1.00 ,1,50
10331005708,Jeddah,1.00 ,1.00 ,1,50
10331005710,Jeddah,1.00 ,1.00 ,1,50
10331005711,Jeddah,1.00 ,1.00 ,1,50
10331005712,Jeddah,1.00 ,1.00 ,1,50
10331005713,Jeddah,1.00 ,1.00 ,1,50
10331005714,Jeddah,1.00 ,1.00 ,1,50
10331005715,Jeddah,1.00 ,1.00 ,1,50
10331005716,Jeddah,1.00 ,1.00 ,1,50
10331005717,Jeddah,1.00 ,1.00 ,1,50
10331005718,Jeddah,1.00 ,1.00 ,1,50
10331005719,Jeddah,1.00 ,2.00 ,1,50
10331005720,Jeddah,1.00 ,1.00 ,1,50
10331005721,Jeddah,1.00 ,1.00 ,1,50
10331005722,Jeddah,1.00 ,1.00 ,1,50
10331005723,Jeddah,1.00 ,2.00 ,1,50
10331005724,Jeddah,1.00 ,1.00 ,1,50
10331005725,Jeddah,5.00 ,6.00 ,1,50
10331005725,Riyadh,3.00 ,4.00 ,1,50
10331005726,Jeddah,1.00 ,1.00 ,1,50
10331005726,Riyadh,3.00 ,4.00 ,1,50
10331005727,Jeddah,1.00 ,2.00 ,1,50
10331005727,Riyadh,3.00 ,4.00 ,1,50
10331005728,Jeddah,1.00 ,1.00 ,1,50
10331005729,Jeddah,1.00 ,1.00 ,1,50
10331005730,Jeddah,7.00 ,9.00 ,1,50
10331005730,Riyadh,3.00 ,4.00 ,1,50
10331005731,Jeddah,1.00 ,1.00 ,1,50
10331005731,Riyadh,3.00 ,4.00 ,1,50
10331005732,Jeddah,1.00 ,1.00 ,1,50
10331005733,Jeddah,1.00 ,1.00 ,1,50
10331005734,Jeddah,1.00 ,1.00 ,1,50
10331005735,Jeddah,1.00 ,1.00 ,1,50
10331005736,Jeddah,1.00 ,1.00 ,1,50
10331005737,Jeddah,1.00 ,2.00 ,1,50
10331005738,Jeddah,1.00 ,1.00 ,1,50
10331005739,Jeddah,1.00 ,1.00 ,1,50
10331005740,Jeddah,1.00 ,1.00 ,1,50
10331005741,Jeddah,1.00 ,1.00 ,1,50
10331005743,Jeddah,1.00 ,1.00 ,1,50
10331005744,Jeddah,1.00 ,1.00 ,1,50
10331005745,Jeddah,1.00 ,1.00 ,1,50
10331005746,Jeddah,1.00 ,1.00 ,1,50
10331005747,Jeddah,1.00 ,1.00 ,1,50
10331005748,Jeddah,1.00 ,1.00 ,1,50
10331005749,Jeddah,1.00 ,1.00 ,1,50
10331005752,Jeddah,1.00 ,1.00 ,1,50
10331005754,Jeddah,1.00 ,1.00 ,1,50
10331005755,Jeddah,1.00 ,1.00 ,1,50
10331005756,Jeddah,1.00 ,2.00 ,1,50
10331005757,Jeddah,1.00 ,1.00 ,1,50
10331005758,Jeddah,1.00 ,2.00 ,1,50
10331005759,Jeddah,1.00 ,2.00 ,1,50
10331005760,Jeddah,1.00 ,2.00 ,1,50
10331005762,Jeddah,1.00 ,2.00 ,1,50
10331005763,Jeddah,1.00 ,2.00 ,1,50
10331005764,Jeddah,1.00 ,2.00 ,1,50
10331005765,Jeddah,1.00 ,2.00 ,1,50
10331005768,Jeddah,1.00 ,2.00 ,1,50
10331005771,Riyadh,4.00 ,5.00 ,1,50
10331005772,Riyadh,6.00 ,7.00 ,1,50
10331005773,Jeddah,129.00 ,193.00 ,1,50
10331005774,Jeddah,1.00 ,1.00 ,1,50
10331005775,Jeddah,2.00 ,2.00 ,1,50
10331005776,Jeddah,1.00 ,2.00 ,1,50
10331005777,Jeddah,1.00 ,2.00 ,1,50
10331005778,Riyadh,63.00 ,80.00 ,1,50
10331005780,Riyadh,6.00 ,7.00 ,1,50
10331005781,Riyadh,6.00 ,7.00 ,1,50
10331005782,Riyadh,27.00 ,34.00 ,1,50
10331005783,Riyadh,15.00 ,18.00 ,1,50
10331005784,Riyadh,117.00 ,140.00 ,1,50
10331005785,Riyadh,60.00 ,73.00 ,1,50
10331005786,Riyadh,37.00 ,45.00 ,1,50
10331005787,Jeddah,7.00 ,9.00 ,1,50
10331005788,Jeddah,3.00 ,4.00 ,1,50
10331005789,Jeddah,3.00 ,4.00 ,1,50
10331005790,Jeddah,1.00 ,2.00 ,1,50
10331005791,Jeddah,7.00 ,8.00 ,1,50
10331005792,Jeddah,8.00 ,10.00 ,1,50
10331005792,Riyadh,9.00 ,11.00 ,1,50
10331005793,Jeddah,70.00 ,90.00 ,1,50
10331005793,Riyadh,300.00 ,520.00 ,1,50
10331005794,Jeddah,17.00 ,21.00 ,1,50
10331005794,Riyadh,18.00 ,21.00 ,1,50
10331005796,Jeddah,9.00 ,11.00 ,1,50
10331005796,Riyadh,13.00 ,16.00 ,1,50
10331005797,Riyadh,2.00 ,2.00 ,1,50
10331005798,Riyadh,1.00 ,2.00 ,1,50
10331005799,Jeddah,3.00 ,4.00 ,1,50
10331005800,Jeddah,1.00 ,1.00 ,1,50
10331005800,Riyadh,3.00 ,4.00 ,1,50
10331005801,Riyadh,1.00 ,2.00 ,1,50
10331005802,Jeddah,17.00 ,22.00 ,1,50
10331005803,Jeddah,4.00 ,5.00 ,1,50
10331005804,Jeddah,19.00 ,24.00 ,1,50
10331005805,Jeddah,5.00 ,6.00 ,1,50
10331005806,Jeddah,1.00 ,2.00 ,1,50
10331005807,Jeddah,1.00 ,1.00 ,1,50
10331005808,Jeddah,8.00 ,10.00 ,1,50
10331005808,Riyadh,3.00 ,3.00 ,1,50
10331005809,Riyadh,7.00 ,9.00 ,1,50
10331005810,Jeddah,16.00 ,20.00 ,1,50
10331005811,Jeddah,19.00 ,24.00 ,1,50
10331005812,Jeddah,4.00 ,5.00 ,1,50
10331005814,Jeddah,1.00 ,1.00 ,1,50
10331005815,Jeddah,1.00 ,1.00 ,1,50
10331005816,Jeddah,1.00 ,1.00 ,1,50
10331005817,Jeddah,1.00 ,1.00 ,1,50
10331005818,Jeddah,1.00 ,1.00 ,1,50
10331005819,Jeddah,1.00 ,1.00 ,1,50
10331005820,Jeddah,1.00 ,1.00 ,1,50
